:ID(Body-ID),bodyId:long,pre:int,post:int,status:string,statusLabel:string,cropped:boolean,instance:string,type:string,primaryNeurite:string,somaLocation:point{srid:9157},somaRadius:float,size:long,roiInfo:string,:LABEL,alpha1:boolean,alpha2:boolean,alpha3:boolean
150387,150387,63,79,Traced,Roughly traced,,KC-s,KC-s,,,,23690875,"{""alpha3"": {""pre"": 30, ""post"": 46}, ""alpha2"": {""pre"": 24, ""post"": 23}, ""alpha1"": {""pre"": 9, ""post"": 10}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
11815,11815,48,78,Traced,Roughly traced,,KC-c,KC-c,,,,16528408,"{""alpha3"": {""pre"": 25, ""post"": 42}, ""alpha2"": {""pre"": 17, ""post"": 27}, ""alpha1"": {""pre"": 6, ""post"": 9}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
9099035,9099035,42,78,Traced,Roughly traced,,KC-c,KC-c,,,,15060067,"{""alpha3"": {""pre"": 23, ""post"": 45}, ""alpha2"": {""pre"": 13, ""post"": 19}, ""alpha1"": {""pre"": 6, ""post"": 14}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
7361769,7361769,62,70,Traced,Roughly traced,,KC-c,KC-c,,,,19658419,"{""alpha3"": {""pre"": 29, ""post"": 40}, ""alpha2"": {""pre"": 28, ""post"": 24}, ""alpha1"": {""pre"": 5, ""post"": 6}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
315654,315654,46,70,Traced,Roughly traced,,KC-c,KC-c,,,,15521179,"{""alpha3"": {""pre"": 24, ""post"": 43}, ""alpha2"": {""pre"": 9, ""post"": 9}, ""alpha1"": {""pre"": 13, ""post"": 18}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
44776,44776,68,86,Traced,Roughly traced,,KC-s,KC-s,,,,20005505,"{""alpha3"": {""pre"": 38, ""post"": 45}, ""alpha2"": {""pre"": 23, ""post"": 28}, ""alpha1"": {""pre"": 7, ""post"": 13}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
303074,303074,59,75,Traced,Roughly traced,,KC-s,KC-s,,,,24100580,"{""alpha3"": {""pre"": 33, ""post"": 45}, ""alpha2"": {""pre"": 17, ""post"": 19}, ""alpha1"": {""pre"": 9, ""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
147489,147489,60,83,Traced,Roughly traced,,KC-s,KC-s,,,,20606380,"{""alpha3"": {""pre"": 33, ""post"": 56}, ""alpha2"": {""pre"": 17, ""post"": 20}, ""alpha1"": {""pre"": 10, ""post"": 7}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
226014,226014,51,82,Traced,Roughly traced,,KC-c,KC-c,,,,16478685,"{""alpha3"": {""pre"": 29, ""post"": 44}, ""alpha2"": {""pre"": 15, ""post"": 25}, ""alpha1"": {""pre"": 7, ""post"": 13}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
4178907,4178907,48,56,Traced,Roughly traced,,KC-c,KC-c,,,,13852881,"{""alpha3"": {""pre"": 26, ""post"": 28}, ""alpha2"": {""pre"": 11, ""post"": 13}, ""alpha1"": {""pre"": 11, ""post"": 15}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
303429,303429,0,1,,,,,,,,,1994,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
305961,305961,46,57,Traced,Roughly traced,,KC-c,KC-c,,,,14750819,"{""alpha3"": {""pre"": 24, ""post"": 30}, ""alpha2"": {""pre"": 14, ""post"": 13}, ""alpha1"": {""pre"": 8, ""post"": 14}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
124103,124103,44,57,Traced,Roughly traced,,KC-c,KC-c,,,,14423077,"{""alpha3"": {""pre"": 22, ""post"": 28}, ""alpha2"": {""pre"": 14, ""post"": 16}, ""alpha1"": {""pre"": 8, ""post"": 13}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
233419,233419,47,68,Traced,Roughly traced,,KC-c,KC-c,,,,15130532,"{""alpha3"": {""pre"": 25, ""post"": 32}, ""alpha2"": {""pre"": 14, ""post"": 25}, ""alpha1"": {""pre"": 8, ""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
73447,73447,49,72,Traced,Roughly traced,,KC-c,KC-c,,,,16387274,"{""alpha3"": {""pre"": 24, ""post"": 34}, ""alpha2"": {""pre"": 16, ""post"": 26}, ""alpha1"": {""pre"": 9, ""post"": 12}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
64872,64872,59,80,Traced,Roughly traced,,KC-any,KC-any,,,,19381355,"{""alpha3"": {""pre"": 26, ""post"": 36}, ""alpha2"": {""pre"": 21, ""post"": 26}, ""alpha1"": {""pre"": 12, ""post"": 18}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
298939,298939,1,1,,,,,,,,,58066,"{""alpha3"": {""pre"": 1, ""post"": 1}}",Segment;mushroombody_Segment,,,true
134024,134024,48,76,Traced,Roughly traced,,KC-c,KC-c,,,,15564183,"{""alpha3"": {""pre"": 29, ""post"": 46}, ""alpha2"": {""pre"": 13, ""post"": 21}, ""alpha1"": {""pre"": 6, ""post"": 9}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
306445,306445,0,1,,,,,,,,,2671,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
133163,133163,45,57,Traced,Roughly traced,,KC-c,KC-c,,,,12563834,"{""alpha3"": {""pre"": 23, ""post"": 29}, ""alpha2"": {""pre"": 16, ""post"": 21}, ""alpha1"": {""pre"": 6, ""post"": 7}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
308110,308110,50,73,Traced,Roughly traced,,KC-c,KC-c,,,,15369615,"{""alpha3"": {""pre"": 28, ""post"": 39}, ""alpha2"": {""pre"": 15, ""post"": 23}, ""alpha1"": {""pre"": 7, ""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
815621,815621,60,80,Traced,Roughly traced,,KC-any,KC-any,,,,24794630,"{""alpha3"": {""pre"": 26, ""post"": 47}, ""alpha2"": {""pre"": 25, ""post"": 22}, ""alpha1"": {""pre"": 9, ""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
85398,85398,50,72,Traced,Roughly traced,,KC-c,KC-c,,,,15933684,"{""alpha3"": {""pre"": 24, ""post"": 32}, ""alpha2"": {""pre"": 15, ""post"": 22}, ""alpha1"": {""pre"": 11, ""post"": 18}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
6389013,6389013,59,91,Traced,Roughly traced,,KC-c,KC-c,,,,18498624,"{""alpha3"": {""pre"": 33, ""post"": 58}, ""alpha2"": {""pre"": 19, ""post"": 24}, ""alpha1"": {""pre"": 7, ""post"": 9}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2394725,2394725,43,72,Traced,Roughly traced,,KC-c,KC-c,,,,18435983,"{""alpha3"": {""pre"": 19, ""post"": 39}, ""alpha2"": {""pre"": 16, ""post"": 19}, ""alpha1"": {""pre"": 8, ""post"": 14}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
576371,576371,46,74,Traced,Roughly traced,,KC-c,KC-c,,,,18342757,"{""alpha3"": {""pre"": 23, ""post"": 37}, ""alpha2"": {""pre"": 15, ""post"": 23}, ""alpha1"": {""pre"": 8, ""post"": 14}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
305119,305119,49,66,Traced,Roughly traced,,KC-c,KC-c,,,,18084126,"{""alpha3"": {""pre"": 20, ""post"": 27}, ""alpha2"": {""pre"": 14, ""post"": 23}, ""alpha1"": {""pre"": 15, ""post"": 16}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
307105,307105,57,91,Traced,Roughly traced,,KC-c,KC-c,,,,16441769,"{""alpha3"": {""pre"": 28, ""post"": 54}, ""alpha2"": {""pre"": 20, ""post"": 25}, ""alpha1"": {""pre"": 9, ""post"": 12}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
7153258,7153258,72,86,Traced,Roughly traced,,KC-s,KC-s,,,,24685914,"{""alpha3"": {""pre"": 44, ""post"": 60}, ""alpha2"": {""pre"": 19, ""post"": 17}, ""alpha1"": {""pre"": 9, ""post"": 9}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
238420,238420,54,78,Traced,Roughly traced,,KC-c,KC-c,,,,19024740,"{""alpha3"": {""pre"": 28, ""post"": 43}, ""alpha2"": {""pre"": 17, ""post"": 23}, ""alpha1"": {""pre"": 9, ""post"": 12}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1394329,1394329,64,97,Traced,Roughly traced,,KC-s,KC-s,,,,21082971,"{""alpha3"": {""pre"": 34, ""post"": 50}, ""alpha2"": {""pre"": 21, ""post"": 40}, ""alpha1"": {""pre"": 9, ""post"": 7}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
8483456,8483456,50,68,Traced,Roughly traced,,KC-c,KC-c,,,,16008729,"{""alpha3"": {""pre"": 26, ""post"": 40}, ""alpha2"": {""pre"": 18, ""post"": 21}, ""alpha1"": {""pre"": 6, ""post"": 7}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
4664777,4664777,43,64,Traced,Roughly traced,,KC-c,KC-c,,,,16810992,"{""alpha3"": {""pre"": 24, ""post"": 30}, ""alpha2"": {""pre"": 11, ""post"": 23}, ""alpha1"": {""pre"": 8, ""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
230493,230493,1,0,,,,,,,,,1660,"{""alpha3"": {""pre"": 1}}",Segment;mushroombody_Segment,,,true
230200,230200,47,64,Traced,Roughly traced,,KC-c,KC-c,,,,16639862,"{""alpha3"": {""pre"": 21, ""post"": 33}, ""alpha2"": {""pre"": 19, ""post"": 22}, ""alpha1"": {""pre"": 7, ""post"": 9}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
227815,227815,0,1,,,,,,,,,32631,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
253722,253722,47,74,Traced,Roughly traced,,KC-c,KC-c,,,,16751699,"{""alpha3"": {""pre"": 23, ""post"": 35}, ""alpha2"": {""pre"": 14, ""post"": 19}, ""alpha1"": {""pre"": 10, ""post"": 20}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2341636,2341636,45,69,Traced,Roughly traced,,KC-c,KC-c,,,,17237960,"{""alpha3"": {""pre"": 20, ""post"": 41}, ""alpha2"": {""pre"": 15, ""post"": 16}, ""alpha1"": {""pre"": 10, ""post"": 12}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
232648,232648,43,69,Traced,Roughly traced,,KC-c,KC-c,,,,13664056,"{""alpha3"": {""pre"": 22, ""post"": 37}, ""alpha2"": {""pre"": 12, ""post"": 19}, ""alpha1"": {""pre"": 9, ""post"": 13}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
9060176,9060176,62,74,Traced,Roughly traced,,KC-c,KC-c,,,,20985593,"{""alpha3"": {""pre"": 31, ""post"": 44}, ""alpha2"": {""pre"": 21, ""post"": 19}, ""alpha1"": {""pre"": 10, ""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
250105,250105,47,86,Traced,Roughly traced,,KC-c,KC-c,,,,15771628,"{""alpha3"": {""pre"": 22, ""post"": 51}, ""alpha2"": {""pre"": 18, ""post"": 26}, ""alpha1"": {""pre"": 7, ""post"": 9}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
724834,724834,58,68,Traced,Roughly traced,,KC-s,KC-s,,,,23369155,"{""alpha3"": {""pre"": 29, ""post"": 39}, ""alpha2"": {""pre"": 19, ""post"": 15}, ""alpha1"": {""pre"": 10, ""post"": 14}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
257171,257171,60,88,Traced,Roughly traced,,KC-s,KC-s,,,,20949208,"{""alpha3"": {""pre"": 33, ""post"": 52}, ""alpha2"": {""pre"": 17, ""post"": 26}, ""alpha1"": {""pre"": 10, ""post"": 10}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
397240,397240,0,3,Orphan,Orphan,,Others-orphan,,,,,18615,"{""alpha3"": {""post"": 3}}",Segment;mushroombody_Segment,,,true
328604,328604,61,71,Traced,Roughly traced,,KC-s,KC-s,,,,21021237,"{""alpha3"": {""pre"": 35, ""post"": 40}, ""alpha2"": {""pre"": 17, ""post"": 18}, ""alpha1"": {""pre"": 9, ""post"": 13}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
397288,397288,0,4,Orphan,Orphan,,Others-orphan,,,,,19207,"{""alpha3"": {""post"": 4}}",Segment;mushroombody_Segment,,,true
20786761,20786761,0,1,,,,,,,,,19961,"{}",Segment;mushroombody_Segment,,,
20787582,20787582,0,1,,,,,,,,,54461,"{}",Segment;mushroombody_Segment,,,
20791874,20791874,0,1,,,,,,,,,17738,"{}",Segment;mushroombody_Segment,,,
21381867,21381867,2,0,Assign,0.5assign,,,,,,,3464314,"{}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,,,
20786661,20786661,0,1,,,,,,,,,33764,"{}",Segment;mushroombody_Segment,,,
20792100,20792100,0,1,,,,,,,,,155453,"{}",Segment;mushroombody_Segment,,,
20786517,20786517,0,1,,,,,,,,,127937,"{}",Segment;mushroombody_Segment,,,
21462719,21462719,0,1,,,,,,,,,26561,"{}",Segment;mushroombody_Segment,,,
6967,6967,57,89,Traced,Roughly traced,,KC-s,KC-s,,,,25785391,"{""alpha3"": {""pre"": 28, ""post"": 47}, ""alpha2"": {""pre"": 21, ""post"": 33}, ""alpha1"": {""pre"": 8, ""post"": 9}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
71054,71054,63,96,Traced,Roughly traced,,KC-s,KC-s,,,,23510210,"{""alpha3"": {""pre"": 35, ""post"": 56}, ""alpha2"": {""pre"": 20, ""post"": 30}, ""alpha1"": {""pre"": 8, ""post"": 10}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
4367389,4367389,55,74,Traced,Roughly traced,,KC-s,KC-s,,,,23329158,"{""alpha3"": {""pre"": 28, ""post"": 44}, ""alpha2"": {""pre"": 19, ""post"": 19}, ""alpha1"": {""pre"": 8, ""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
33556,33556,63,84,Traced,Roughly traced,,KC-s,KC-s,,,,22457829,"{""alpha3"": {""pre"": 37, ""post"": 49}, ""alpha2"": {""pre"": 20, ""post"": 29}, ""alpha1"": {""pre"": 6, ""post"": 6}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
72058,72058,58,83,Traced,Roughly traced,,KC-s,KC-s,,,,22166048,"{""alpha3"": {""pre"": 30, ""post"": 46}, ""alpha2"": {""pre"": 19, ""post"": 19}, ""alpha1"": {""pre"": 9, ""post"": 18}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
120363,120363,57,88,Traced,Roughly traced,,KC-any,KC-any,,,,21281595,"{""alpha3"": {""pre"": 31, ""post"": 50}, ""alpha2"": {""pre"": 19, ""post"": 30}, ""alpha1"": {""pre"": 7, ""post"": 8}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
855351,855351,55,81,Traced,Roughly traced,,KC-any,KC-any,,,,18135279,"{""alpha3"": {""pre"": 30, ""post"": 44}, ""alpha2"": {""pre"": 14, ""post"": 21}, ""alpha1"": {""pre"": 11, ""post"": 16}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
110773,110773,1,0,,,,,,,,,345790,"{""alpha3"": {""pre"": 1}}",Segment;mushroombody_Segment,,,true
131684,131684,48,50,Traced,Roughly traced,,KC-c,KC-c,,,,13981470,"{""alpha3"": {""pre"": 27, ""post"": 30}, ""alpha2"": {""pre"": 13, ""post"": 13}, ""alpha1"": {""pre"": 8, ""post"": 7}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
61756,61756,0,12,Orphan,Orphan,,Others-orphan,,,,,127017,"{""alpha3"": {""post"": 12}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,,,true
75171,75171,48,71,Traced,Roughly traced,,KC-c,KC-c,,,,15354229,"{""alpha3"": {""pre"": 23, ""post"": 38}, ""alpha2"": {""pre"": 18, ""post"": 22}, ""alpha1"": {""pre"": 7, ""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
4696618,4696618,54,74,Traced,Roughly traced,,KC-any,KC-any,,,,21240509,"{""alpha3"": {""pre"": 27, ""post"": 43}, ""alpha2"": {""pre"": 20, ""post"": 21}, ""alpha1"": {""pre"": 7, ""post"": 10}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
4284728,4284728,59,73,Traced,Roughly traced,,KC-any,KC-any,,,,17531840,"{""alpha3"": {""pre"": 29, ""post"": 33}, ""alpha2"": {""pre"": 19, ""post"": 28}, ""alpha1"": {""pre"": 11, ""post"": 12}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
239509,239509,65,93,Traced,Roughly traced,,KC-c,KC-c,,,,21948054,"{""alpha3"": {""pre"": 36, ""post"": 51}, ""alpha2"": {""pre"": 21, ""post"": 25}, ""alpha1"": {""pre"": 8, ""post"": 17}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
6382844,6382844,40,62,Traced,Roughly traced,,KC-c,KC-c,,,,13288585,"{""alpha3"": {""pre"": 17, ""post"": 27}, ""alpha2"": {""pre"": 14, ""post"": 20}, ""alpha1"": {""pre"": 9, ""post"": 15}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1190582,1190582,271,436,Traced,Traced,false,MBON-06,MBON-06,,,,379789577,"{""alpha3"": {""pre"": 118, ""post"": 231}, ""alpha2"": {""pre"": 121, ""post"": 142}, ""alpha1"": {""pre"": 30, ""post"": 63}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1192320,1192320,53,84,Traced,Roughly traced,,KC-c,KC-c,,,,26131115,"{""alpha3"": {""pre"": 30, ""post"": 50}, ""alpha2"": {""pre"": 19, ""post"": 31}, ""alpha1"": {""pre"": 4, ""post"": 3}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1103409,1103409,57,64,Traced,Roughly traced,,KC-c,KC-c,,,,18354945,"{""alpha3"": {""pre"": 32, ""post"": 35}, ""alpha2"": {""pre"": 19, ""post"": 25}, ""alpha1"": {""pre"": 6, ""post"": 4}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
158501,158501,47,57,Traced,Roughly traced,,KC-c,KC-c,,,,12651095,"{""alpha3"": {""pre"": 24, ""post"": 32}, ""alpha2"": {""pre"": 13, ""post"": 15}, ""alpha1"": {""pre"": 10, ""post"": 10}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
3942197,3942197,54,75,Traced,Roughly traced,,KC-s,KC-s,,,,21347570,"{""alpha3"": {""pre"": 30, ""post"": 49}, ""alpha2"": {""pre"": 16, ""post"": 16}, ""alpha1"": {""pre"": 8, ""post"": 10}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
67519,67519,48,74,Traced,Roughly traced,,KC-c,KC-c,,,,16337193,"{""alpha3"": {""pre"": 23, ""post"": 36}, ""alpha2"": {""pre"": 17, ""post"": 26}, ""alpha1"": {""pre"": 8, ""post"": 12}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
78187,78187,1,1,,,,,,,,,4169,"{""alpha3"": {""pre"": 1, ""post"": 1}}",Segment;mushroombody_Segment,,,true
33862,33862,52,63,Traced,Roughly traced,,KC-c,KC-c,,,,13086538,"{""alpha3"": {""pre"": 30, ""post"": 38}, ""alpha2"": {""pre"": 13, ""post"": 13}, ""alpha1"": {""pre"": 9, ""post"": 12}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1167339,1167339,66,84,Traced,Roughly traced,,KC-c,KC-c,,,,21017429,"{""alpha3"": {""pre"": 35, ""post"": 50}, ""alpha2"": {""pre"": 23, ""post"": 23}, ""alpha1"": {""pre"": 8, ""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
60157,60157,45,70,Traced,Roughly traced,,KC-c,KC-c,,,,15846162,"{""alpha3"": {""pre"": 21, ""post"": 35}, ""alpha2"": {""pre"": 13, ""post"": 15}, ""alpha1"": {""pre"": 11, ""post"": 20}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
7295416,7295416,60,90,Traced,Roughly traced,,KC-any,KC-any,,,,18765715,"{""alpha3"": {""pre"": 35, ""post"": 55}, ""alpha2"": {""pre"": 16, ""post"": 23}, ""alpha1"": {""pre"": 9, ""post"": 12}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
166865,166865,39,64,Traced,Roughly traced,,KC-c,KC-c,,,,14648219,"{""alpha3"": {""pre"": 20, ""post"": 36}, ""alpha2"": {""pre"": 11, ""post"": 17}, ""alpha1"": {""pre"": 8, ""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
400640416,400640416,0,1,,,,,,,,,6284,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
174190,174190,60,70,Traced,Roughly traced,,KC-any,KC-any,,,,16291151,"{""alpha3"": {""pre"": 33, ""post"": 37}, ""alpha2"": {""pre"": 20, ""post"": 19}, ""alpha1"": {""pre"": 7, ""post"": 14}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
125263,125263,44,70,Traced,Roughly traced,,KC-c,KC-c,,,,15406925,"{""alpha3"": {""pre"": 22, ""post"": 41}, ""alpha2"": {""pre"": 11, ""post"": 16}, ""alpha1"": {""pre"": 11, ""post"": 13}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
159874,159874,0,5,Orphan,Orphan,,Others-orphan,,,,,25490,"{""alpha3"": {""post"": 5}}",Segment;mushroombody_Segment,,,true
156445,156445,0,1,,,,,,,,,5015,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
235879,235879,1,0,,,,,,,,,2041,"{""alpha3"": {""pre"": 1}}",Segment;mushroombody_Segment,,,true
86186,86186,47,60,Traced,Roughly traced,,KC-c,KC-c,,,,16444501,"{""alpha3"": {""pre"": 21, ""post"": 30}, ""alpha2"": {""pre"": 17, ""post"": 17}, ""alpha1"": {""pre"": 9, ""post"": 13}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
41891,41891,47,79,Traced,Roughly traced,,KC-c,KC-c,,,,18868517,"{""alpha3"": {""pre"": 23, ""post"": 35}, ""alpha2"": {""pre"": 17, ""post"": 31}, ""alpha1"": {""pre"": 7, ""post"": 13}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
311618,311618,50,83,Traced,Roughly traced,,KC-c,KC-c,,,,15505774,"{""alpha3"": {""pre"": 25, ""post"": 42}, ""alpha2"": {""pre"": 17, ""post"": 27}, ""alpha1"": {""pre"": 8, ""post"": 14}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
299284,299284,40,72,Traced,Roughly traced,,KC-c,KC-c,,,,12774927,"{""alpha3"": {""pre"": 22, ""post"": 39}, ""alpha2"": {""pre"": 12, ""post"": 18}, ""alpha1"": {""pre"": 6, ""post"": 15}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
130302,130302,42,66,Traced,Roughly traced,,KC-c,KC-c,,,,15629534,"{""alpha3"": {""pre"": 26, ""post"": 37}, ""alpha2"": {""pre"": 9, ""post"": 14}, ""alpha1"": {""pre"": 7, ""post"": 15}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
309105,309105,0,1,,,,,,,,,18053,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
11501317,11501317,60,77,Traced,Roughly traced,,KC-s,KC-s,,,,19808408,"{""alpha3"": {""pre"": 35, ""post"": 47}, ""alpha2"": {""pre"": 16, ""post"": 20}, ""alpha1"": {""pre"": 9, ""post"": 10}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
7484310,7484310,53,84,Traced,Roughly traced,,KC-c,KC-c,,,,19067448,"{""alpha3"": {""pre"": 26, ""post"": 48}, ""alpha2"": {""pre"": 20, ""post"": 28}, ""alpha1"": {""pre"": 7, ""post"": 8}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
246749,246749,56,77,Traced,Roughly traced,,KC-c,KC-c,,,,15620108,"{""alpha3"": {""pre"": 28, ""post"": 38}, ""alpha2"": {""pre"": 18, ""post"": 26}, ""alpha1"": {""pre"": 10, ""post"": 13}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
259914,259914,50,59,Traced,Roughly traced,,KC-c,KC-c,,,,15414511,"{""alpha3"": {""pre"": 23, ""post"": 27}, ""alpha2"": {""pre"": 19, ""post"": 21}, ""alpha1"": {""pre"": 8, ""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
319573,319573,54,77,Traced,Roughly traced,,KC-c,KC-c,,,,19014495,"{""alpha3"": {""pre"": 29, ""post"": 40}, ""alpha2"": {""pre"": 14, ""post"": 18}, ""alpha1"": {""pre"": 11, ""post"": 19}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
